xbd_uid,disaster,disaster_type,peril,xbd_tier,event_split,best_utm,N_intact,N_minor,N_major,N_destroyed,N_unclassified,N_total,xbd_date_pre,xbd_date_post,xbd_catalog_id_pre,xbd_catalog_id_post,xbd_sensor_pre,xbd_sensor_post,xbd_perc_nan_pre,xbd_perc_nan_post,s2_mgrs_tile,s2_date_pre,s2_date_post,s2_cs_pre,s2_cs_post,s1_date_pre,s1_date_post,s1_orbit_pre,s1_orbit_post,s1_direction_pre,s1_direction_post,s1_ids_pre,s1_ids_post
hurricane-matthew_00000050,hurricane-matthew,wind,storm,train,test,EPSG:32618,2,0,0,0,1,3,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.2061376571655273,0.1954421997070312,18QXF,2015-12-24,2016-10-09,0.8046582230930733,0.7256144810761235,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000051,hurricane-matthew,wind,storm,train,test,EPSG:32618,15,42,0,0,4,61,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8584099355983739,0.7942904092174019,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000052,hurricane-matthew,wind,storm,train,test,EPSG:32618,9,13,0,0,5,27,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8663232970419743,0.7647167029679228,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000053,hurricane-matthew,wind,storm,train,test,EPSG:32618,3,0,0,0,3,6,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8732600919724253,0.7112953725172235,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000054,hurricane-matthew,wind,storm,train,test,EPSG:32618,14,24,0,0,4,42,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8483120137041984,0.7836920998031913,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000055,hurricane-matthew,wind,storm,hold,test,EPSG:32618,0,0,2,2,4,8,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0685758590698242,0.0744619369506836,18QXF,2015-12-24,2016-10-09,0.8207788207474749,0.7755757014469999,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000056,hurricane-matthew,wind,storm,train,test,EPSG:32618,8,4,0,1,0,13,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.861540703607243,0.7574807214111179,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000057,hurricane-matthew,wind,storm,test,test,EPSG:32618,21,20,0,0,2,43,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8756122467181041,0.7065674586859989,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000058,hurricane-matthew,wind,storm,hold,test,EPSG:32618,5,5,1,0,1,12,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8602234463145058,0.7530946288046887,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000059,hurricane-matthew,wind,storm,hold,test,EPSG:32618,11,5,1,0,2,19,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8536411493993634,0.7809011772362189,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000060,hurricane-matthew,wind,storm,train,test,EPSG:32618,12,28,13,22,4,79,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0619764328002929,0.0678625106811523,18QXF,2015-12-24,2016-10-09,0.8348867441779179,0.7861223033415949,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000061,hurricane-matthew,wind,storm,hold,test,EPSG:32618,23,52,1,0,31,107,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.883729146919529,0.718743131214241,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000062,hurricane-matthew,wind,storm,train,test,EPSG:32618,18,19,0,2,1,40,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8769824922248166,0.7576375304612972,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000063,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,9,2,3,0,14,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.7747341250281908,0.7537247045983025,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000064,hurricane-matthew,wind,storm,train,test,EPSG:32618,2,6,1,2,10,21,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8401359185756084,0.7663178830741347,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000065,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,103,36,9,10,158,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0553274154663085,0.0612134933471679,18QXF,2015-12-24,2016-10-09,0.8375198303155569,0.7884119606705506,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000066,hurricane-matthew,wind,storm,train,test,EPSG:32618,31,173,2,0,4,210,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8825382860870233,0.7053908305952729,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000067,hurricane-matthew,wind,storm,train,test,EPSG:32618,24,27,7,1,4,63,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8811908139856602,0.7637133550528998,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000068,hurricane-matthew,wind,storm,hold,test,EPSG:32618,9,103,1,0,5,118,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8812574405372637,0.7195857188419889,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000069,hurricane-matthew,wind,storm,train,test,EPSG:32618,6,0,0,0,0,6,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.7865085424881796,0.764690058499151,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000070,hurricane-matthew,wind,storm,train,test,EPSG:32618,1,1,0,0,1,3,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8236316061218821,0.7653240078185626,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000071,hurricane-matthew,wind,storm,train,test,EPSG:32618,39,92,1,0,2,134,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.869514274769297,0.7580076960231154,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000072,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,64,6,0,0,70,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0486717224121093,0.0545578002929687,18QXF,2015-12-24,2016-10-09,0.822108385679644,0.7770086809271259,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000073,hurricane-matthew,wind,storm,hold,test,EPSG:32618,12,104,2,0,8,126,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8818248877066148,0.48700839735039547,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000074,hurricane-matthew,wind,storm,hold,test,EPSG:32618,5,0,0,0,1,6,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8444107499235944,0.7820762448127598,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000075,hurricane-matthew,wind,storm,train,test,EPSG:32618,9,167,5,6,3,190,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8672570553778352,0.7653742714424875,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000076,hurricane-matthew,wind,storm,test,test,EPSG:32618,0,2,1,4,0,7,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.7844809752190266,0.7609895041348754,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000077,hurricane-matthew,wind,storm,train,test,EPSG:32618,18,30,3,1,5,57,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8289695643614918,0.7745660431680769,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000078,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,31,9,5,0,45,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.041966438293457,0.0478487014770507,18QXF,2015-12-24,2016-10-09,0.8189834472917839,0.7762414468993651,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000079,hurricane-matthew,wind,storm,train,test,EPSG:32618,3,13,1,0,4,21,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8687909509367148,0.6115888398607667,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000080,hurricane-matthew,wind,storm,train,test,EPSG:32618,41,74,0,0,0,115,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8694033052702579,0.8009457328324534,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000081,hurricane-matthew,wind,storm,hold,test,EPSG:32618,9,276,0,0,7,292,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8638630521585879,0.7429684414992467,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000082,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,53,30,10,0,93,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2016-06-11,2016-10-09,0.8057224673800512,0.7796476091157392,2016-03-16,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000083,hurricane-matthew,wind,storm,train,test,EPSG:32618,59,1,0,0,11,71,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8721833224078813,0.6996501689028579,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000084,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,61,3,0,0,64,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8237180425432659,0.7659145177518855,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000085,hurricane-matthew,wind,storm,train,test,EPSG:32618,1,1,1,8,0,11,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0352363586425781,0.0411224365234375,18QXF,2015-12-24,2016-10-09,0.8125683885401174,0.7700677589441659,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000086,hurricane-matthew,wind,storm,train,test,EPSG:32618,12,38,0,0,6,56,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8684300010625347,0.7860097753139461,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000087,hurricane-matthew,wind,storm,hold,test,EPSG:32618,10,365,0,0,3,378,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8557680896565598,0.7428523424532719,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000088,hurricane-matthew,wind,storm,hold,test,EPSG:32618,26,32,2,0,0,60,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8749710139441723,0.644279885066386,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000089,hurricane-matthew,wind,storm,train,test,EPSG:32618,9,444,0,0,0,453,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8518622706873852,0.7441508154004474,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000090,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,40,7,4,0,51,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2016-06-11,2016-10-09,0.8175672561375193,0.7826239346900613,2016-03-16,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000091,hurricane-matthew,wind,storm,hold,test,EPSG:32618,1,19,0,0,0,20,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8604177278248973,0.7783049657607726,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000092,hurricane-matthew,wind,storm,train,test,EPSG:32618,15,451,0,0,3,469,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8272199120148819,0.7682347074509245,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000093,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,2,0,0,2,4,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0284986495971679,0.0343847274780273,18QXF,2016-06-11,2016-10-09,0.8184073869180049,0.7537682121152188,2016-03-16,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000094,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,44,7,0,3,54,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.2267589569091797,0.2160634994506836,18QXF,2015-12-24,2016-10-09,0.8738380819075436,0.475757330276952,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000095,hurricane-matthew,wind,storm,train,test,EPSG:32618,150,30,0,0,13,193,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8563721699235037,0.7556069427530101,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000096,hurricane-matthew,wind,storm,test,test,EPSG:32618,0,0,0,0,0,0,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8328491147063172,0.7618341450050407,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000097,hurricane-matthew,wind,storm,train,test,EPSG:32618,0,83,8,7,1,99,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2016-06-11,2016-10-09,0.81115080747955,0.7517486570389778,2016-03-16,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000098,hurricane-matthew,wind,storm,hold,test,EPSG:32618,4,618,2,0,0,624,2013-01-05,2016-10-09,103001001E34CB00,103001005E6EF000,WORLDVIEW02,WORLDVIEW02,0.0217208862304687,0.0276069641113281,18QXF,2016-06-11,2016-10-09,0.8217091975169963,0.77072634434302,2016-03-16,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20160316T230054_20160316T230123_010401_00F6A2_8EA6,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000099,hurricane-matthew,wind,storm,train,test,EPSG:32618,5,76,3,0,2,86,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8499167880336049,0.7391970282976693,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
hurricane-matthew_00000100,hurricane-matthew,wind,storm,train,test,EPSG:32618,1,0,0,0,0,1,2013-01-05,2016-10-01,103001001E34CB00,103001005E8D5E00,WORLDVIEW02,WORLDVIEW02,0.0,0.0,18QXF,2015-12-24,2016-10-09,0.8088302288472207,0.758648523750179,2015-05-09,2016-10-10,4,142,ASCENDING,DESCENDING,S1A_IW_GRDH_1SDV_20150509T230056_20150509T230125_005851_00787C_0177,S1B_IW_GRDH_1SDV_20161010T104641_20161010T104706_002443_0041FA_6728
